"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_03cal_20220507.D", +EI TIC MRM CID@25.0 (** -> **) MB_B28_PCB_03cal_20220507.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No integration results available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",36,52.27,52.353,52.399,3,17,0.41,0.42,0.08,0.128,,4,4,3,3,,6,,0.41,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",37,53.964,54.03,54.122,5,27,0.63,0.66,0.12,0.158,,4,4,3,3,,8,,0.65,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D", +EI MRM CID@25.0 (337.9 -> 268.0) MB_B28_PCB_09S01_20220507.D ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No integration results available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D", +EI MRM CID@25.0 (337.9 -> 268.0) MB_B28_PCB_09S01_20220507.D  Smooth ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",1,49.474,49.639,49.795,1960,11751,100,100,100,0.321,,4,6,4,6,,1965,,99.76,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D", +EI MRM CID@25.0 (359.8 -> 289.9) MB_B28_PCB_09S01_20220507.D ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No integration results available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D", +EI MRM CID@25.0 (359.8 -> 289.9) MB_B28_PCB_09S01_20220507.D  Smooth ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",1,44.194,44.294,44.404,23,133,2.23,2.33,0.48,0.211,,3,4,3,4,,27,,2.32,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",2,44.423,44.505,44.597,13,72,1.21,1.25,0.26,0.174,,3,8,3,4,,16,,1.24,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",3,44.597,44.679,44.78,16,89,1.49,1.57,0.32,0.183,,8,5,5,5,,21,,1.57,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",4,44.908,45.064,45.202,336,1991,33.33,33.3,7.22,0.293,,4,4,4,4,,339,,33.15,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",5,45.266,45.385,45.504,19,109,1.83,1.89,0.4,0.238,,2,3,2,2,,21,,1.89,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",6,46.815,46.897,46.98,7,35,0.59,0.73,0.13,0.165,,4,4,4,4,,12,,0.73,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",7,47.383,47.521,47.686,351,2585,43.27,34.86,9.38,0.302,,4,6,4,4,,356,,34.7,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",8,47.695,47.786,47.869,20,108,1.81,1.99,0.39,0.174,,6,3,4,3,,24,,1.98,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",9,47.988,48.116,48.245,83,501,8.39,8.2,1.82,0.257,,3,4,3,4,,86,,8.17,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",10,48.327,48.474,48.611,1008,5974,100,100,21.67,0.284,,5,8,5,5,,1013,,99.55,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",11,48.611,48.712,48.776,40,250,4.18,3.98,0.91,0.165,,8,21,5,4,,44,,3.96,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",12,48.776,48.776,48.923,18,54,0.9,1.75,0.2,0.147,,21,4,4,4,,21,,1.74,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",13,49.005,49.097,49.207,33,186,3.11,3.26,0.67,0.202,,5,6,4,6,,38,,3.25,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",14,49.253,49.326,49.427,17,82,1.38,1.66,0.3,0.174,,6,8,6,6,,23,,1.65,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",15,49.427,49.528,49.574,6,36,0.6,0.6,0.13,0.147,,8,5,5,5,,11,,0.6,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",16,49.656,49.794,49.931,244,1454,24.33,24.19,5.27,0.275,,5,5,5,3,,248,,24.08,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",17,50.169,50.252,50.353,12,63,1.05,1.18,0.23,0.183,,5,5,5,5,,17,,1.17,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",18,50.609,50.674,50.774,11,61,1.02,1.13,0.22,0.165,,9,5,5,5,,16,,1.13,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",19,50.802,50.921,51.022,129,745,12.48,12.81,2.7,0.22,,5,18,5,4,,133,,12.75,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",20,51.022,51.058,51.178,17,85,1.41,1.65,0.31,0.156,,18,5,3,3,,20,,1.65,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",21,51.407,51.563,51.682,966,5740,96.09,95.81,20.83,0.275,,7,33,7,7,,972,,95.38,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",22,51.682,51.773,51.902,163,971,16.26,16.14,3.52,0.22,,33,11,8,9,,171,,16.06,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",23,52.085,52.177,52.314,33,197,3.29,3.32,0.71,0.229,,8,10,8,7,,41,,3.3,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",24,52.323,52.47,52.47,41,223,3.73,4.05,0.81,0.147,,11,50,8,10,,50,,4.03,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",25,52.47,52.525,52.626,56,318,5.33,5.54,1.16,0.156,,50,9,9,9,,65,,5.51,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",26,52.727,52.855,53.02,661,4004,67.02,65.59,14.53,0.293,,10,15,10,8,,670,,65.3,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",27,53.02,53.066,53.148,13,68,1.14,1.25,0.25,0.128,,15,10,9,6,,21,,1.25,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",28,53.148,53.258,53.368,90,529,8.85,8.9,1.92,0.22,,10,12,8,8,,98,,8.86,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",29,54.06,54.156,54.273,72,447,7.49,7.15,1.62,0.214,,7,11,7,6,,79,,7.11,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",30,55.058,55.159,55.21,10,59,0.98,0.98,0.21,0.153,,12,10,9,10,,20,,0.97,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",31,55.353,55.404,55.48,13,78,1.3,1.33,0.28,0.127,,16,13,8,8,,22,,1.32,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",32,55.796,55.893,56.03,17,110,1.84,1.69,0.4,0.234,,11,11,11,11,,28,,1.68,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",33,56.967,57.074,57.186,30,190,3.19,2.95,0.69,0.219,,12,14,12,11,,41,,2.93,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",34,60.353,60.384,60.409,6,15,0.26,0.58,0.06,0.056,,14,13,10,10,,16,,0.57,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D", +EI MRM CID@25.0 (371.9 -> 301.9) MB_B28_PCB_09S01_20220507.D ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No integration results available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D", +EI MRM CID@25.0 (371.9 -> 301.9) MB_B28_PCB_09S01_20220507.D  Smooth ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",1,51.397,51.543,51.681,5202,30609,100,100,100,0.284,,11,16,11,12,,5214,,99.78,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D", +EI MRM CID@25.0 (393.8 -> 323.9) MB_B28_PCB_09S01_20220507.D ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No integration results available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D", +EI MRM CID@25.0 (393.8 -> 323.9) MB_B28_PCB_09S01_20220507.D  Smooth ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",1,50.103,50.204,50.342,9,51,3.93,3.4,0.81,0.238,,3,2,2,2,,10,,3.37,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",2,50.424,50.561,50.708,195,1167,90.47,78.04,18.72,0.284,,3,3,2,2,,197,,77.35,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",3,50.965,51.093,51.203,14,90,7.01,5.74,1.45,0.238,,2,3,2,2,,16,,5.69,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",4,51.322,51.469,51.634,59,347,26.92,23.59,5.57,0.312,,3,2,2,2,,61,,23.39,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",5,51.808,51.955,52.092,8,55,4.28,3.37,0.89,0.284,,2,2,2,2,,10,,3.34,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",6,53.155,53.293,53.403,30,186,14.46,12.1,2.99,0.247,,2,4,2,2,,33,,11.99,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",7,53.86,53.941,54.013,8,46,3.6,3.22,0.75,0.153,,3,4,3,3,,11,,3.19,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",8,54.079,54.222,54.344,250,1289,100,100,20.69,0.265,,3,3,3,3,,253,,99.12,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",9,54.344,54.451,54.486,5,27,2.09,2.04,0.43,0.143,,3,3,3,3,,8,,2.02,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",10,54.731,54.858,54.934,101,562,43.58,40.2,9.02,0.204,,4,29,3,4,,104,,39.84,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",11,54.934,54.96,54.996,28,85,6.58,11.29,1.36,0.061,,29,20,3,4,,32,,11.19,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",12,54.996,55.102,55.245,97,570,44.21,38.84,9.15,0.25,,20,3,4,3,,101,,38.5,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",13,55.408,55.561,55.647,48,256,19.88,19.22,4.11,0.239,,5,6,4,4,,52,,19.05,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",14,55.922,55.988,56.055,7,35,2.72,2.78,0.56,0.132,,6,5,3,3,,10,,2.76,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",15,56.111,56.223,56.304,26,157,12.14,10.22,2.51,0.194,,7,5,3,3,,29,,10.13,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",16,57.643,57.816,57.913,12,74,5.71,4.61,1.18,0.27,,6,6,5,5,,16,,4.57,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",17,58.03,58.112,58.214,6,36,2.78,2.31,0.58,0.183,,5,6,4,4,,10,,2.29,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",18,58.29,58.473,58.611,130,770,59.68,52.02,12.35,0.321,,7,5,4,4,,134,,51.56,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",19,58.702,58.835,58.947,7,53,4.1,2.73,0.85,0.244,,4,5,4,4,,11,,2.71,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",20,59.634,59.706,59.884,31,235,18.19,12.41,3.76,0.25,,11,5,5,5,,36,,12.31,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",21,60.205,60.317,60.388,15,84,6.53,5.94,1.35,0.183,,7,9,6,6,,20,,5.89,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",22,62.762,62.89,62.947,10,57,4.44,3.85,0.92,0.185,,9,9,8,9,,18,,3.82,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D", +EI MRM CID@25.0 (405.8 -> 335.9) MB_B28_PCB_09S01_20220507.D ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No integration results available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D", +EI MRM CID@25.0 (405.8 -> 335.9) MB_B28_PCB_09S01_20220507.D  Smooth ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",1,58.314,58.452,58.6,3415,18715,100,100,100,0.285,,4,6,4,0,,3418,,99.95,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D", +EI MRM CID@25.0 (429.8 -> 359.8) MB_B28_PCB_09S01_20220507.D ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No integration results available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D", +EI MRM CID@25.0 (429.8 -> 359.8) MB_B28_PCB_09S01_20220507.D  Smooth ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",1,55.554,55.681,55.778,29,159,0.93,0.92,0.89,0.224,,2,2,2,2,,32,,0.92,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",2,56.531,56.618,56.694,17,76,0.44,0.53,0.43,0.163,,2,3,2,2,,19,,0.53,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",3,57.163,57.315,57.473,3184,17131,100,100,95.8,0.311,,2,4,2,2,,3186,,99.97,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",4,57.473,57.519,57.611,9,46,0.27,0.27,0.26,0.137,,4,5,2,2,,10,,0.27,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",5,57.611,57.651,57.753,11,57,0.33,0.33,0.32,0.143,,5,3,2,2,,12,,0.33,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",6,60.345,60.467,60.569,18,113,0.66,0.58,0.63,0.224,,2,2,2,2,,20,,0.58,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",7,61.048,61.155,61.206,10,55,0.32,0.33,0.31,0.158,,4,3,2,2,,13,,0.33,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",8,61.246,61.348,61.425,19,93,0.55,0.59,0.52,0.178,,3,3,2,2,,21,,0.59,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",9,62.568,62.697,62.818,5,40,0.24,0.16,0.23,0.25,,2,3,2,2,,7,,0.16,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",10,64.864,64.999,65.106,8,53,0.31,0.24,0.3,0.242,,2,3,2,2,,10,,0.24,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",11,65.398,65.498,65.755,6,58,0.34,0.19,0.33,0.356,,3,2,3,2,,9,,0.19,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D", +EI MRM CID@25.0 (441.8 -> 371.9) MB_B28_PCB_09S01_20220507.D ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No integration results available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D", +EI MRM CID@25.0 (441.8 -> 371.9) MB_B28_PCB_09S01_20220507.D  Smooth ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D ",1,64.848,64.984,65.133,1380,7898,100,100,100,0.285,,12,11,9,9,,1389,,99.41,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_09S01_20220507.D", +EI MRM CID@25.0 (463.7 -> 393.8) MB_B28_PCB_09S01_20220507.D ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No integration results available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
